Year,Age,Gender,City,Position,Years of experience,Current level,Current Salary,Main language at work,Company size,Company type
2019,35.0,Male,Munich,Game Developer,11,Senior,65000.0,English,10-50,Startup
2019,29.0,Male,Berlin,Fullstack Developer,4,Senior,55000.0,English,100-1000,Product
2019,34.0,Male,Frankfurt,Data Engineer,4,Middle,90000.0,Deutsch,10-50,Product
2019,45.0,Male,Munich,Backend Developer,19,Senior,73000.0,Deutsch,100-1000,Product
2019,31.0,Female,Berlin,Backend Developer,5,Senior,75000.0,English,100-1000,Product
2019,32.0,Male,Frankfurt,Machine Learning Engineer,2,Middle,68000.0,Deutsch,1000+,Consulting / Agency
2019,32.0,Male,Berlin,Fullstack Developer,10,Senior,75000.0,English,10-50,Startup
2019,32.0,Male,Munich,Fullstack Developer,9,Senior,61000.0,Deutsch,100-1000,Consulting / Agency
2019,29.0,Male,Rotterdam,Data Scientist,1,Middle,42000.0,English,10-50,Consulting / Agency
2019,41.0,Male,Berlin,Data Engineer,25,Senior,72000.0,English,50-100,Startup
2019,36.0,Male,Antwerpen,Manager,15,Middle,36000.0,English,100-1000,Bodyshop / Outsource
2019,42.0,Male,Tallinn,Backend Developer,19,Senior,58000.0,English,100-1000,Product
2019,41.0,Male,Amsterdam,Backend Developer,17,Senior,75000.0,English,100-1000,Startup
2019,33.0,Male,Berlin,Backend Developer,11,Senior,75000.0,English,100-1000,Product
2019,38.0,Male,Berlin,Mobile Developer,11,Senior,78000.0,English,50-100,Startup
2019,33.0,Female,Munich,Data Scientist,3,Junior,60000.0,Deutsch,1000+,Product
2019,35.0,Male,Munich,Embedded Developer,13,Senior,78000.0,English,50-100,Consulting / Agency
2019,30.0,Male,Berlin,Support,2,Middle,55000.0,English,100-1000,Product
2019,41.0,Female,Munich,Manager,18,Senior,109000.0,Deutsch,1000+,Product
2019,30.0,Male,Berlin,Backend Developer,10,Senior,78000.0,English,100-1000,Product
2019,33.0,Male,Munich,Software Engineer,15,Senior,69000.0,English,100-1000,Product
2019,32.0,Male,Düsseldorf,SRE,7,Senior,56000.0,English,1000+,Product
2019,27.0,Male,Berlin,Fullstack Developer,11,Senior,78000.0,English,1000+,Startup
2019,28.0,Male,Munich,Data Scientist,2,Junior,52000.0,Deutsch,10-50,Consulting / Agency
2019,28.0,Male,Berlin,Data Scientist,2,Junior,75000.0,English,10-50,Startup
2019,28.0,Male,Amsterdam,QA,6,Senior,70000.0,English,100-1000,Product
2019,29.0,Male,Amsterdam,Backend Developer,9,Middle,70000.0,English,100-1000,Product
2019,22.0,Male,Kyiv,Data Scientist,1,Junior,21600.0,Ukrainian,50-100,Product
2019,26.0,Male,Munich,Backend Developer,6,Middle,62000.0,Deutsch,50-100,Consulting / Agency
2019,40.0,Male,Munich,Software Architect,22,Senior,95000.0,Deutsch,100-1000,Product
2019,34.0,Male,Munich,Backend Developer,15,Senior,86000.0,English,1000+,Product
2019,25.0,Female,Berlin,Fullstack Developer,6,Senior,54000.0,English,100-1000,Product
2019,29.0,Female,Berlin,Backend Developer,3,Middle,49000.0,English,100-1000,Product
2019,40.0,Male,Nuremberg,Backend Developer,1,Junior,48000.0,English,50-100,Startup
2019,33.0,Male,Munich,Backend Developer,12,Senior,65000.0,English,50-100,Product
2019,32.0,Male,Amsterdam,Backend Developer,5,Middle,53000.0,English,50-100,Product
2019,33.0,Female,Berlin,Backend Developer,6,Senior,62000.0,English,100-1000,Product
2019,32.0,Male,Berlin,Backend Developer,5,Middle,60000.0,English,1000+,Product
2019,40.0,Male,Munich,Manager,16,Senior,120000.0,English,100-1000,Product
2019,23.0,Male,Berlin,Backend Developer,4,Middle,58000.0,English,100-1000,Startup
2019,28.0,Male,Koblenz,Frontend Developer,2,Junior,48000.0,Deutsch,1000+,Product
2019,28.0,Male,Würzburg ,Fullstack Developer,6,Middle,72000.0,Deutsch,10-50,Startup
2019,29.0,Male,Berlin,QA,5,Middle,59000.0,English,1000+,Startup
2019,28.0,Male,Berlin,Backend Developer,7,Senior,73000.0,English,1000+,Product
2019,30.0,Female,Amsterdam,Manager,8,Senior,65000.0,English,1000+,Bodyshop / Outsource
2019,25.0,Male,Amsterdam,Backend Developer & Team Lead,7,Middle,89000.0,English,1000+,Product
2019,39.0,Male,Amsterdam,Mobile Developer,15,Senior,65000.0,English,50-100,Product
2019,33.0,Male,Munich,DevOps,10,Senior,88000.0,English,1000+,Product
2019,43.0,Male,Hamburg,support,20,Middle,60000.0,English,100-1000,Startup
2019,28.0,Male,Amsterdam,QA,2,Middle,45000.0,English,50-100,Product
2019,30.0,Male,Amsterdam,Frontend Developer,12,Senior,77700.0,English,100-1000,Startup
2019,37.0,Male,Amsterdam,DevOps,15,Senior,80000.0,English,1000+,Product
2019,35.0,Male,Berlin,SRE,13,Senior,85000.0,English,50-100,Product
2019,30.0,Male,Zurich,SRE,6,Middle,150000.0,English,1000+,Product
2019,35.0,Male,Amsterdam,Backend Developer,15,Senior,82500.0,English,up to 10,Product
2019,30.0,Male,Bremen,Backend Developer,2,Junior,52000.0,Deutsch,10-50,Product
2019,31.0,Male,Munich,Mobile Developer,5,Senior,60000.0,English,50-100,Product
2019,33.0,Male,Munich,Backend Developer,2,Junior,50000.0,English,1000+,Product
2019,24.0,Male,Amsterdam,Data Engineer,5,Senior,65000.0,English,100-1000,Bodyshop / Outsource
2019,36.0,Male,Berlin,Backend Developer,15,Senior,62000.0,English,100-1000,Product
2019,29.0,Male,Berlin,Frontend Developer,3,Middle,70000.0,English,100-1000,Product
2019,30.0,Male,Amsterdam,Mobile Developer,6,Senior,81000.0,English,1000+,Product
2019,26.0,Male,Amsterdam,Data Engineer,1,Junior,52000.0,English,10-50,Consulting / Agency
2019,31.0,Male,Berlin,DevOps Manager,8,Senior,85000.0,English,50-100,Startup
2019,27.0,Male,Hamburg,Backend Developer,3,Middle,57000.0,English,100-1000,Product
2019,28.0,Male,Lausanne,Researcher,7,Junior,50800.0,English,100-1000,University
2019,26.0,Male,Hamburg,Frontend Developer,5,Middle,41160.0,English,100-1000,Product
2019,24.0,Male,Saint Petersburg,Fullstack Developer,5,Middle,34000.0,Russian,100-1000,Bodyshop / Outsource
2019,32.0,Male,Berlin,Backend Developer,8,Middle,55000.0,Deutsch,50-100,Product
2019,40.0,Male,Berlin,Backend Developer,6,Middle,55000.0,English,1000+,Product
2019,30.0,Male,Berlin,Mobile Developer,8,Senior,55000.0,English,100-1000,Product
2019,30.0,Male,Amsterdam,SRE,8,Senior,107685.0,English,1000+,Product
2019,25.0,Male,Berlin,Backend Developer,6,Lead,75000.0,English,100-1000,Product
2019,32.0,Male,Berlin,Mobile Developer,7,Senior,60000.0,English,50-100,Product
2019,42.0,Male,Berlin,DevOps,18,Senior,72000.0,English,50-100,Product
2019,45.0,Male,Berlin,Fullstack Developer,25,Senior,70000.0,Deutsch,50-100,Product
2019,39.0,Male,Berlin,Solution Architect,10,Senior,82000.0,English,1000+,Product
2019,26.0,Male,Berlin,Fullstack Developer,4,Middle,75000.0,English,100-1000,Startup
2019,30.0,Male,Berlin,SRE,11,Senior,88000.0,English,1000+,Product
2019,35.0,Male,Munich,Frontend Developer,2,Middle,60000.0,English,10-50,Consulting / Agency
2019,27.0,Male,Heidelberg,Fullstack Developer,1,Junior,45600.0,English,1000+,University
2019,31.0,Male,Berlin,Fullstack Developer,10,Middle,65000.0,English,100-1000,Product
2019,36.0,Male,Munich,Tech Lead,10,Senior,93000.0,English,100-1000,Startup
2019,45.0,Male,Munich,Scrum Master,4,Senior,70000.0,English,100-1000,Product
2019,32.0,Male,Berlin,Backend Developer,10,Senior,78000.0,English,100-1000,Startup
2019,37.0,Male,Stockholm,Database Developer (DBA),15,Senior,60000.0,English,50-100,Product
2019,32.0,Male,Berlin,Manager,12,Senior,70000.0,English,100-1000,Startup
2019,32.0,Female,Berlin,Backend Developer,7,Middle,81000.0,English,1000+,Product
2019,28.0,Male,Berlin,Data Analyst,3,Middle,62000.0,English,100-1000,Product
2019,31.0,Male,Düsseldorf,Business Analyst,5,Middle,55000.0,English,1000+,Consulting / Agency
2019,34.0,Female,Berlin,Backend Developer,5,Middle,60000.0,English,100-1000,Product
2019,24.0,Male,Berlin,Backend Developer,3,Middle,50000.0,English,100-1000,Startup
2019,45.0,Male,Munich,Data Engineer,18,Senior,86700.0,English,1000+,Product
2019,37.0,Male,Berlin,Backend Developer,17,Lead,75000.0,English,1000+,Product
2019,35.0,Female,Berlin,QA,3,Middle,40000.0,English,100-1000,Product
2019,28.0,Female,Berlin,Mobile Developer,7,Senior,65000.0,English,100-1000,Product
2019,21.0,Male,Nizhny Novgorod ,Mobile Developer,1,Junior,6000.0,Russian,50-100,Outsource
2019,33.0,Male,Berlin,Fullstack Developer,10,Senior,89000.0,English,50-100,Product
2019,32.0,Female,Stuttgart,Manager,3,Middle,51000.0,English,10-50,Product
2019,27.0,Male,Berlin,Backend Developer,8,Senior,82000.0,English,50-100,Startup
2019,32.0,Female,Berlin,Backend Developer,3,Middle,54000.0,English,100-1000,Product
2019,32.0,Male,Berlin,Data Scientist,10,Senior,110000.0,English,1000+,Product
2019,26.0,Male,Kyiv,Mobile Developer,5,Senior,34000.0,English,50-100,Product
2019,29.0,Female,Berlin,Backend Developer,6,Middle,52000.0,English,100-1000,Product
2019,24.0,Male,Munich,Platform Engineer,10,Senior,210000.0,English,1000+,Product
2019,33.0,Male,Amsterdam,Manager,8,Middle,75000.0,English,1000+,Product
2019,44.0,Male,Munich,DevOps,22,Senior,101000.0,English,1000+,Product
2019,28.0,Male,Moscow,Fullstack Developer,6,Lead,27977.0,Russian,100-1000,Product
2019,21.0,Male,Saint-Petersburg ,Backend Developer,1,Middle,15600.0,Russian,1000+,Bodyshop / Outsource
2019,25.0,Male,Amsterdam,Backend Developer,6,Senior,75000.0,English,100-1000,Product
2019,33.0,Male,Rotterdam,QA,11,Senior,70000.0,English,100-1000,Product
2019,30.0,Male,Minsk,QA,9,Senior,50000.0,Russian,100-1000,Product
2019,37.0,Male,Frankfurt,Embedded Developer,2,Junior,45000.0,English,100-1000,Product
2019,32.0,Male,Munich,Business Analyst,9,Senior,70000.0,English,100-1000,Product
2019,31.0,Male,Hamburg,Backend Developer,11,Middle,65000.0,Deutsch,100-1000,Product
2019,38.0,Male,Amsterdam,DevOps,5,Senior,100000.0,English,100-1000,Product
2019,50.0,Male,Frankfurt,Manager,28,Senior,110000.0,English,1000+,Consulting / Agency
2019,50.0,Male,Frankfurt,Manager,28,Senior,110000.0,English,1000+,Consulting / Agency
2019,33.0,Male,Amsterdam,Fullstack Developer,4,Middle,62000.0,English,100-1000,Product
2019,36.0,Male,Munich,DevOps,4,Middle,60000.0,English,10-50,Product
2019,28.0,Male,Munich,Frontend Developer,10,Senior,95000.0,English,1000+,Product
2019,33.0,Male,Amsterdam,Researcher,8,Middle,50000.0,English,1000+,University
2019,44.0,Female,Munich,SAP Consultant,6,Middle,68000.0,Deutsch,10-50,Consulting / Agency
2019,35.0,Male,Nuremberg,Fullstack Developer,9,Middle,66000.0,Deutsch,50-100,Consulting / Agency
2019,35.0,Male,Amsterdam,DevOps,12,Senior,67800.0,English,50-100,Consulting / Agency
2019,36.0,Male,Berlin,Mobile Developer,14,Senior,83000.0,English,100-1000,Product
2019,32.0,Male,Berlin,Backend Developer,7,Senior,70000.0,Deutsch,100-1000,Consulting / Agency
2019,34.0,Male,Cologne,Desktop,13,Senior,70000.0,English,50-100,Product
2019,29.0,Male,Berlin,QA,7,Middle,42000.0,English,100-1000,Consulting / Agency
2019,33.0,Female,Berlin,Business Analyst,1,Junior,32000.0,English,1000+,Startup
2019,37.0,Male,Utrecht,Product manager,17,Middle,71000.0,English,100-1000,Product
2019,26.0,Female,Amsterdam,Backend Developer,4,Middle,52800.0,English,1000+,Bank
2019,33.0,Male,Amsterdam,Frontend Developer,10,Senior,87000.0,English,1000+,Product
2019,28.0,Male,Moscow,Frontend Developer,5,Lead,54000.0,Russian,100-1000,Product
2019,27.0,Male,Berlin,Data Scientist,5,Senior,73300.0,English,1000+,Consulting / Agency
2019,30.0,Male,Amsterdam,Data Engineer,14,Senior,100000.0,English,1000+,Startup
2019,46.0,Male,Munich,SRE,20,Lead,70000.0,English,1000+,Product
2019,41.0,Male,Munich,Backend Developer,19,Senior,73200.0,English,1000+,Product
2019,41.0,Male,Kiev,Backend Developer,19,Senior,45000.0,Russian,50-100,Product
2019,32.0,Female,Amsterdam,Business Analyst,7,Senior,74900.0,English,1000+,Product
2019,30.0,Male,Amsterdam,Backend Developer,10,Senior,71000.0,English,1000+,Product
2019,28.0,Male,Amsterdam,Security Engineer,7,Senior,72000.0,English,1000+,Bank
2019,42.0,Male,Munich,Manager,9,Senior,68000.0,English,1000+,Product
2019,33.0,Male,Berlin,Software Architect,15,Senior,100000.0,English,1000+,Product
2019,32.0,Male,Frankfurt,Fullstack Developer,5,Middle,63000.0,Deutsch,1000+,Consulting / Agency
2020,26.0,Male,Munich,Software Engineer,5,Senior,80000.0,English,51-100,Product
2020,26.0,Male,Berlin,Backend Developer,7,Senior,80000.0,English,101-1000,Product
2020,29.0,Male,Berlin,Software Engineer,12,Lead,120000.0,English,101-1000,Product
2020,28.0,Male,Berlin,Frontend Developer,4,Junior,54000.0,English,51-100,Startup
2020,37.0,Male,Berlin,Backend Developer,17,Senior,62000.0,English,101-1000,Product
2020,32.0,Male,Berlin,DevOps,5,Senior,76000.0,English,11-50,Startup
2020,37.0,Male,Berlin,Frontend Developer,6,Middle,57000.0,English,11-50,Product
2020,24.0,Male,Berlin,Frontend Developer,5,Senior,65000.0,English,1000+,Product
2020,29.0,Male,Berlin,Backend Developer,8,Senior,56000.0,English,101-1000,Product
2020,35.0,Male,Berlin,Software Engineer,15,Lead,95000.0,English,101-1000,Product
2020,32.0,Female,Hamburg,Data Engineer,2,Junior,52500.0,German,101-1000,Consulting / Agency
2020,32.0,Male,Berlin,Software Engineer,25,Senior,100000.0,English,11-50,Product
2020,34.0,Male,Berlin,Software Engineer,14,Senior,70000.0,English,11-50,Startup
2020,28.0,Male,Berlin,Designer (UI/UX),11,Senior,75000.0,English,1000+,Product
2020,31.0,Male,Wolfsburg,Backend Developer,5,Senior,75000.0,English,101-1000,Consulting / Agency
2020,29.0,Male,Hamburg,Backend Developer,7,Middle,60350.0,English,1000+,Product
2020,41.0,Male,Berlin,Product Manager,18,Senior,78000.0,English,51-100,Startup
2020,27.0,Male,Berlin,Backend Developer,8,Senior,60000.0,English,1000+,Product
2020,34.0,Male,Berlin,Mobile Developer,11,Lead,80000.0,English,101-1000,Product
2020,34.0,Male,Berlin,DevOps,13,Senior,103000.0,English,1000+,Product
2020,34.0,Male,Berlin,Software Architect,15,Lead,100000.0,English,1000+,Product
2020,25.0,Male,Berlin,Software Engineer,5,Senior,65000.0,German,1000+,Product
2020,59.0,Male,Berlin,Backend Developer,30,Senior,69000.0,German,101-1000,Product
2020,36.0,Male,Berlin,Software Engineer,17,Lead,70000.0,English,101-1000,Product
2020,38.0,Male,Berlin,Team Lead,18,Lead,80000.0,English,101-1000,Product
2020,24.0,Male,Berlin,DevOps,6,Senior,75000.0,English,101-1000,Product
2020,37.0,Male,Berlin,Test manager,6,Middle,47400.0,German,1000+,Media
2020,32.0,Male,Berlin,DevOps,14,Senior,67000.0,English,101-1000,Product
2020,40.0,Male,Berlin,Product Manager,13,Senior,70000.0,English,101-1000,Product
2020,29.0,Male,Berlin,Software Engineer,6,Lead,85000.0,English,101-1000,Product
2020,31.0,Male,Berlin,Backend Developer,5,Middle,65000.0,English,101-1000,Startup
2020,29.0,Female,Berlin,QA Engineer,7,Middle,45000.0,English,51-100,Startup
2020,39.0,Male,Berlin,Software Engineer,8,Senior,80000.0,English,51-100,Startup
2020,27.0,Male,Berlin,Software Engineer,8,Middle,63000.0,English,101-1000,Product
2020,33.0,Male,Berlin,Data Scientist,5,Lead,150000.0,English,1000+,Product
2020,28.0,Female,Berlin,Designer (UI/UX),7,Middle,45000.0,German,1000+,Product
2020,30.0,Male,Berlin,Software Engineer,8,Senior,80000.0,English,101-1000,Product
2020,28.0,Male,Berlin,Backend Developer,5,Senior,75000.0,English,101-1000,Startup
2020,38.0,Male,Berlin,DevOps,10,Senior,70000.0,English,51-100,Startup
2020,29.0,Male,Berlin,Frontend Developer,7,Senior,72000.0,English,1000+,Product
2020,49.0,Male,Berlin,Software Engineer,15,Senior,67000.0,German,1000+,Product
2020,32.0,Male,Berlin,Frontend Developer,10,Senior,105000.0,English,101-1000,Product
2020,33.0,Female,Berlin,Software Engineer,12,Senior,88000.0,English,1000+,Product
2020,30.0,Male,Berlin,Software Engineer,6,Senior,74000.0,English,1000+,Product
2020,48.0,Male,Berlin,Software Engineer,25,Senior,75000.0,English,101-1000,Product
2020,28.0,Female,Berlin,Designer (UI/UX),5,Senior,60000.0,English,1000+,Product
2020,32.0,Male,Berlin,Backend Developer,3,Middle,77000.0,English,101-1000,Product
2020,38.0,Female,Berlin,Backend Developer,12,Senior,70000.0,English,1000+,Product
2020,31.0,Male,Berlin,Software Engineer,7,Lead,76000.0,English,101-1000,Startup
2020,35.0,Male,Berlin,Backend Developer,10,Senior,75000.0,English,101-1000,Product
2020,28.0,Female,Berlin,Designer (UI/UX),7,Middle,45000.0,German,1000+,Product
2020,29.0,Female,Berlin,QA Engineer,8,Senior,60000.0,English,51-100,Startup
2020,32.0,Male,Berlin,Backend Developer,8,Senior,65000.0,English,11-50,Product
2020,44.0,Male,Berlin,Backend Developer,12,Senior,68000.0,English,11-50,Product
2020,32.0,Male,Berlin,Software Engineer,,Senior,75000.0,English,,
2020,35.0,Male,Munich,Software Engineer,11,Senior,65000.0,German,101-1000,Product
2020,33.0,Male,Munich,DevOps,15,Lead,90000.0,,101-1000,Product
2020,29.0,Male,Berlin,Software Engineer,5,Senior,75000.0,English,101-1000,Product
2020,66.0,Male,Munich,Software Engineer,40,Lead,70000.0,German,51-100,Product
2020,39.0,Female,Berlin,Software Engineer,10,Senior,70500.0,German,101-1000,Consulting / Agency
2020,28.0,Male,Munich,Backend Developer,5,Senior,72000.0,English,101-1000,Product
2020,34.0,Male,Munich,Frontend Developer,5,Senior,73500.0,English,11-50,Product
2020,34.0,Male,Munich,Software Engineer,13,Lead,72000.0,English,51-100,Product
2020,32.0,Male,Munich,Frontend Developer,7,Senior,62000.0,German,101-1000,Consulting / Agency
2020,38.0,Male,Stuttgart,Hardware Engineer,15,Lead,83000.0,English,1000+,Product
2020,32.0,Male,Berlin,Data Scientist,10,Head,110000.0,English,1000+,Consulting / Agency
2020,45.0,Male,Schleswig-Holstein,Software Engineer,26,Senior,93000.0,German,1000+,Product
2020,28.0,Male,Berlin,Software Engineer,3,Middle,55000.0,English,11-50,Startup
2020,29.0,Male,Konstanz area,Mobile Developer,6,Middle,53000.0,English,11-50,Startup
2020,36.0,Male,Munich,Backend Developer,15,Senior,55000.0,English,1000+,Product
2020,39.0,Male,Berlin,Software Engineer,10,Senior,75000.0,German,1000+,Consulting / Agency
2020,29.0,Male,Munich,Software Engineer,7,Senior,80000.0,English,1000+,Product
2020,31.0,Male,Berlin,Engineering Manager,11,Lead,80000.0,English,101-1000,Startup
2020,30.0,Male,Berlin,Backend Developer,5,Middle,55000.0,English,1000+,Product
2020,30.0,Male,Munich,DevOps,8,Middle,70200.0,English,1000+,Product
2020,33.0,Male,Frankfurt,Software Engineer,4,Middle,50000.0,English,11-50,Consulting / Agency
2020,27.0,Male,Berlin,Software Engineer,5,Senior,78000.0,English,1000+,Startup
2020,26.0,Female,Munich,Data Scientist,6,Middle,60000.0,English,1000+,Product
2020,26.0,Male,Berlin,Software Engineer,8,Lead,85000.0,English,1000+,Product
2020,31.0,Female,Berlin,Analytics engineer,6,Middle,60000.0,English,101-1000,Startup
2020,30.0,Male,Berlin,Software Engineer,10,Senior,72000.0,English,101-1000,Product
2020,38.0,Male,Berlin,Localization producer,17,Middle,68500.0,English,1000+,Product
2020,43.0,Male,Berlin,Mobile Developer,5,Senior,72000.0,English,1000+,Product
2020,33.0,Male,Berlin,Software Engineer,5,Middle,65000.0,English,101-1000,Product
2020,31.0,Male,Berlin,Software Engineer,9,Senior,60000.0,English,11-50,Startup
2020,32.0,Female,Berlin,QA Engineer,10,Senior,61000.0,English,101-1000,Product
2020,24.0,Male,Berlin,Data Scientist,4,Senior,73000.0,English,101-1000,Startup
2020,29.0,Male,Berlin,DevOps,7,Lead,78000.0,English,101-1000,Product
2020,29.0,Male,Berlin,Data Scientist,4,Senior,81000.0,English,101-1000,Product
2020,30.0,Male,Munich,Hardware Engineer,5,Senior,75000.0,English,101-1000,Product
2020,35.0,Female,Berlin,Reporting Engineer,3,Middle,55000.0,German,1000+,Product
2020,27.0,Female,Hamburg,Account Managet,6,Senior,50000.0,English,101-1000,Product
2020,32.0,Female,Berlin,Product Manager,8,No level,55000.0,German,11-50,Consulting / Agency
2020,33.0,Male,Munich,QA Engineer,5,Senior,60000.0,English,1000+,Product
2020,28.0,Male,Berlin,Software Engineer,8,Lead,80000.0,English,101-1000,Product
2020,31.0,Female,Munich,agile master ,14,Middle,80000.0,German,1000+,Product
2020,32.0,Male,Munich,Software Engineer,7,Senior,60000.0,English,51-100,Product
2020,30.0,Male,Berlin,Backend Developer,8,Senior,80000.0,English,1000+,Product
2020,26.0,Male,Munich,Backend Developer,7,Senior,78000.0,English,101-1000,Product
2020,31.0,Male,Munich,Software Engineer,10,Senior,68000.0,English,1000+,Product
2020,38.0,Female,Munich,QA Engineer,6,Middle,62000.0,English,1000+,Product
2020,37.0,Male,Berlin,Software Engineer,10,Senior,55000.0,English,11-50,Startup
2020,25.0,Male,Munich,Software Engineer,3,Middle,62000.0,English,101-1000,Product
2020,36.0,Male,Berlin,Frontend Developer,12,Senior,72000.0,English,up to 10,Startup
2020,27.0,Male,Munich,QA Engineer,5,Senior,58000.0,English,1000+,Product
2020,35.0,Male,Frankfurt,ML Engineer,12,Senior,120000.0,English,1000+,Product
2020,37.0,Male,Munich,Software Engineer,15,Senior,75000.0,German,101-1000,Product
2020,26.0,Male,Munich,Data Scientist,3,Middle,65000.0,English,101-1000,Product
2020,33.0,Male,Frankfurt,Solution Architect,6,Middle,85000.0,English,1000+,Product
2020,34.0,Male,Berlin,Frontend Developer,7,Senior,65000.0,English,up to 10,Startup
2020,33.0,Male,Berlin,Backend Developer,12,Lead,65000.0,English,101-1000,Product
2020,32.0,Male,Berlin,QA Engineer,6,Middle,50000.0,English,101-1000,Product
2020,29.0,Male,Berlin,Backend Developer,8,Senior,72000.0,English,101-1000,Startup
2020,24.0,Male,Munich,Software Engineer,5,Middle,79000.0,English,1000+,Product
2020,28.0,Female,Munich,QA Engineer,6,Middle,65000.0,English,1000+,Product
2020,30.0,Female,Berlin,Software Engineer,8,Senior,75000.0,English,101-1000,Product
2020,28.0,Male,Cologne,BI Consultant,8,Senior,60000.0,English,up to 10,Consulting / Agency
2020,31.0,Male,Munich,Backend Developer,11,Senior,80000.0,English,1000+,Product
2020,28.0,Male,Munich,Mobile Developer,5,Senior,57000.0,English,1000+,Product
2020,32.0,Female,Kempten,Fullstack Developer,10,Middle,49000.0,English and German,51-100,Product
2020,28.0,Male,Berlin,Software Engineer,6,Senior,65000.0,English,11-50,Startup
2020,26.0,Female,Munich,Data Scientist,3,Junior,70000.0,English,1000+,Product
2020,33.0,Male,Berlin,Mobile Developer,6,Middle,63000.0,English,101-1000,Product
2020,41.0,Male,Munich,Product Manager,18,Middle,72000.0,English,1000+,Product
2020,31.0,Male,Berlin,Software Engineer,9,Senior,60000.0,English,11-50,Startup
2020,30.0,Male,Munich,Frontend Developer,6,Senior,75000.0,English,51-100,Product
2020,31.0,Male,Berlin,Frontend Developer,8,Senior,70000.0,English,101-1000,Startup
2020,37.0,Male,Munich,Backend Developer,12,Senior,62000.0,English,101-1000,Product
2020,30.0,Male,Berlin,Software Engineer,10,Lead,78000.0,English,101-1000,Startup
2020,25.0,Male,Munich,Backend Developer,5,Senior,75000.0,English,101-1000,Product
2020,36.0,Male,Berlin,Backend Developer,19,Senior,69000.0,English,101-1000,Product
2020,40.0,Male,Berlin,Frontend Developer,7,Middle,54000.0,English,11-50,Product
2020,37.0,Male,Berlin,Product Manager,6,Middle,62000.0,German,101-1000,Product
2020,35.0,Male,Munich,Software Engineer,13,Senior,80000.0,English,101-1000,Product
2020,42.0,Male,Berlin,Software Engineer,20,Senior,80000.0,German,51-100,Product
2020,34.0,Male,Berlin,QA Engineer,10,Senior,75000.0,English,101-1000,Startup
2020,30.0,Male,Berlin,Backend Developer,6,Senior,75000.0,English,101-1000,Product
2020,35.0,Male,Berlin,Software Engineer,12,Senior,70000.0,English,1000+,Product
2020,34.0,Male,Munich,Cloud Architect,10,Senior,120000.0,English,1000+,Cloud
2020,35.0,Male,Berlin,Designer (UI/UX),10,Senior,70000.0,English,51-100,Product
2020,35.0,Male,Berlin,System Administrator,14,Middle,44000.0,English,101-1000,Startup
2020,28.0,Male,Hamburg,Software Engineer,7,Senior,80000.0,English,101-1000,Product
2020,26.0,Male,Münster,Data Scientist,5.5,Junior,48000.0,German,1000+,Product
2020,35.0,Male,Berlin,Frontend Developer,4,Middle,50000.0,English,101-1000,Product
2020,31.0,Female,Munich,QA Engineer,7,Senior,68000.0,English,1000+,Product
2020,35.0,Male,Frankfurt,Software Engineer,12,Senior,66000.0,German,51-100,Consulting / Agency
2020,28.0,Male,Berlin,Product Manager,3,Middle,51000.0,English,51-100,Product
2020,25.0,Male,Berlin,Backend Developer,4,Middle,60000.0,English,11-50,Startup
2020,42.0,Female,Berlin,QA Engineer,20,Middle,55000.0,English,1000+,Product
2020,30.0,Male,Berlin,Product Manager,7,Head,150000.0,English,1000+,Startup
2020,40.0,Female,Munich,Software Engineer,20,Middle,54000.0,German,101-1000,Behörde
2020,36.0,Female,Erlangen,Project Manager,14,Middle,62000.0,English,1000+,Product
2020,37.0,Male,Berlin,Software Engineer,8,Junior,60000.0,English,51-100,Product
2020,33.0,Male,Munich,Software Engineer,10,Senior,75000.0,English,101-1000,Product
2020,38.0,Male,Cologne,Software Engineer,11,Senior,55000.0,English,101-1000,Product
2020,27.0,Male,Munich,Frontend Developer,4,Senior,60000.0,English,51-100,Product
2020,33.0,Male,Berlin,Software Engineer,7,Senior,62000.0,English,1000+,Consulting / Agency
2020,34.0,Male,Vienna,Data Scientist,12,Senior,77500.0,English,101-1000,Consulting / Agency
2020,36.0,Female,Munich,Backend Developer,5,Middle,60000.0,English,101-1000,Product
2020,42.0,Male,Berlin,DevOps,22,Lead,70000.0,English,1000+,Startup
2020,32.0,Male,Frankfurt,Network Engineer ,10,Senior,68500.0,English,101-1000,Product
2020,31.0,Male,Berlin,Frontend Developer,10,Senior,71060.0,English,51-100,Startup
2020,33.0,Female,Berlin,QA Engineer,6,Middle,60000.0,English,101-1000,Startup
2020,40.0,Male,Berlin,VP Engineering,10,VP,100000.0,English,51-100,Product
2020,28.0,Male,Moldova,Backend Developer,4,Middle,28000.0,English,51-100,Startup
2020,28.0,Male,Munich,Backend Developer,6,Senior,70000.0,English,101-1000,Consulting / Agency
2020,46.0,Male,Munich,Agile Coach,4,Senior,82000.0,English,101-1000,Product
2020,31.0,Male,Berlin,Software Engineer,9,Senior,90000.0,English,1000+,Product
2020,28.0,Male,Berlin,Mobile Developer,5,Lead,70800.0,English,11-50,Consulting / Agency
2020,29.0,Male,Berlin,Software Engineer,8,Middle,55000.0,English,11-50,Startup
2020,40.0,Male,Munich,Mobile Developer,25,Lead,85000.0,English,11-50,Product
2020,46.0,Male,Munich,QA Engineer,13,Senior,70000.0,German,101-1000,Product
2020,33.0,Male,Berlin,Backend Developer,5,Middle,66000.0,English,101-1000,Product
